season,week,team_id,team_name,score,opp_id,opp_name,opp_score,outcome,is_playoff
2017,14,6,Travis Kelce And the Boys,71.0,9,On the 2nd Year He Ressurected,79.0,L,True
2017,14,7,Dontrelle Inman and the Necks,102.0,10,ALL DAY Johnnys,81.0,W,True
2017,14,10,ALL DAY Johnnys,81.0,7,Dontrelle Inman and the Necks,102.0,L,True
2017,14,4,Give me the hotdog baby,96.0,8,Josh N Brian's Excellent Team,88.0,W,True
2017,14,8,Josh N Brian's Excellent Team,88.0,4,Give me the hotdog baby,96.0,L,True
2017,14,2,Honey Funches  Of Oats,80.0,1,Triple Crown Affirmed,67.0,W,True
2017,14,1,Triple Crown Affirmed,67.0,2,Honey Funches  Of Oats,80.0,L,True
2017,15,3,Jet Fuel Can't Melt Tin Chickn,110.0,9,On the 2nd Year He Ressurected,68.0,W,True
2017,15,9,On the 2nd Year He Ressurected,68.0,3,Jet Fuel Can't Melt Tin Chickn,110.0,L,True
2017,15,6,Travis Kelce And the Boys,81.0,5,they got tin chken n philly?,58.0,W,True
2017,15,5,they got tin chken n philly?,58.0,6,Travis Kelce And the Boys,81.0,L,True
2017,15,7,Dontrelle Inman and the Necks,94.0,4,Give me the hotdog baby,45.0,W,True
2017,15,4,Give me the hotdog baby,45.0,7,Dontrelle Inman and the Necks,94.0,L,True
2017,15,10,ALL DAY Johnnys,95.0,2,Honey Funches  Of Oats,89.0,W,True
2017,15,2,Honey Funches  Of Oats,89.0,10,ALL DAY Johnnys,95.0,L,True
2017,15,8,Josh N Brian's Excellent Team,82.0,1,Triple Crown Affirmed,76.0,W,True
2017,15,1,Triple Crown Affirmed,76.0,8,Josh N Brian's Excellent Team,82.0,L,True
2017,16,3,Jet Fuel Can't Melt Tin Chickn,139.0,9,On the 2nd Year He Ressurected,76.0,W,True
2017,16,9,On the 2nd Year He Ressurected,76.0,3,Jet Fuel Can't Melt Tin Chickn,139.0,L,True
2017,16,6,Travis Kelce And the Boys,83.0,5,they got tin chken n philly?,64.0,W,True
2017,16,5,they got tin chken n philly?,64.0,6,Travis Kelce And the Boys,83.0,L,True
2017,16,7,Dontrelle Inman and the Necks,57.0,4,Give me the hotdog baby,66.0,L,True
2017,16,4,Give me the hotdog baby,66.0,7,Dontrelle Inman and the Necks,57.0,W,True
2017,16,10,ALL DAY Johnnys,61.0,2,Honey Funches  Of Oats,108.0,L,True
2017,16,2,Honey Funches  Of Oats,108.0,10,ALL DAY Johnnys,61.0,W,True
2017,16,8,Josh N Brian's Excellent Team,95.0,1,Triple Crown Affirmed,106.0,L,True
2017,16,1,Triple Crown Affirmed,106.0,8,Josh N Brian's Excellent Team,95.0,W,True
2018,1,2,UuHhhh myYyy gICEEE,108.24,10,ALL DAY Johnnys,108.58,L,False
2018,1,10,ALL DAY Johnnys,108.58,2,UuHhhh myYyy gICEEE,108.24,W,False
2018,1,1,Ice In My Veins,58.84,4,Give me the hotdog baby,120.26,L,False
2018,1,4,Give me the hotdog baby,120.26,1,Ice In My Veins,58.84,W,False
2018,1,8,Behind Blue Ice,99.84,7,smirn office,119.86,L,False
2018,1,7,smirn office,119.86,8,Behind Blue Ice,99.84,W,False
2018,1,5,the iceman cometh,127.12,3,Jet Fuel Can't Evaporate Ice,75.4,W,False
2018,1,3,Jet Fuel Can't Evaporate Ice,75.4,5,the iceman cometh,127.12,L,False
2018,1,9,Antonio Cromarties Kids,74.74,6,Travis Kelce And the Boys,100.74,L,False
2018,1,6,Travis Kelce And the Boys,100.74,9,Antonio Cromarties Kids,74.74,W,False
2018,2,4,Give me the hotdog baby,69.56,7,smirn office,99.54,L,False
2018,2,7,smirn office,99.54,4,Give me the hotdog baby,69.56,W,False
2018,2,3,Jet Fuel Can't Evaporate Ice,59.34,2,UuHhhh myYyy gICEEE,135.04,L,False
2018,2,2,UuHhhh myYyy gICEEE,135.04,3,Jet Fuel Can't Evaporate Ice,59.34,W,False
2018,2,6,Travis Kelce And the Boys,89.7,10,ALL DAY Johnnys,83.86,W,False
2018,2,10,ALL DAY Johnnys,83.86,6,Travis Kelce And the Boys,89.7,L,False
2018,2,5,the iceman cometh,114.24,1,Ice In My Veins,90.0,W,False
2018,2,1,Ice In My Veins,90.0,5,the iceman cometh,114.24,L,False
2018,2,9,Antonio Cromarties Kids,94.38,8,Behind Blue Ice,122.68,L,False
2018,2,8,Behind Blue Ice,122.68,9,Antonio Cromarties Kids,94.38,W,False
2018,3,3,Jet Fuel Can't Evaporate Ice,100.42,6,Travis Kelce And the Boys,80.44,W,False
2018,3,6,Travis Kelce And the Boys,80.44,3,Jet Fuel Can't Evaporate Ice,100.42,L,False
2018,3,4,Give me the hotdog baby,68.26,5,the iceman cometh,94.58,L,False
2018,3,5,the iceman cometh,94.58,4,Give me the hotdog baby,68.26,W,False
2018,3,7,smirn office,110.74,9,Antonio Cromarties Kids,88.18,W,False
2018,3,9,Antonio Cromarties Kids,88.18,7,smirn office,110.74,L,False
2018,3,2,UuHhhh myYyy gICEEE,76.96,1,Ice In My Veins,87.0,L,False
2018,3,1,Ice In My Veins,87.0,2,UuHhhh myYyy gICEEE,76.96,W,False
2018,3,10,ALL DAY Johnnys,91.52,8,Behind Blue Ice,92.0,L,False
2018,3,8,Behind Blue Ice,92.0,10,ALL DAY Johnnys,91.52,W,False
2018,4,5,the iceman cometh,122.7,9,Antonio Cromarties Kids,131.88,L,False
2018,4,9,Antonio Cromarties Kids,131.88,5,the iceman cometh,122.7,W,False
2018,4,1,Ice In My Veins,140.1,3,Jet Fuel Can't Evaporate Ice,104.36,W,False
2018,4,3,Jet Fuel Can't Evaporate Ice,104.36,1,Ice In My Veins,140.1,L,False
2018,4,8,Behind Blue Ice,128.56,6,Travis Kelce And the Boys,114.48,W,False
2018,4,6,Travis Kelce And the Boys,114.48,8,Behind Blue Ice,128.56,L,False
2018,4,2,UuHhhh myYyy gICEEE,97.56,4,Give me the hotdog baby,109.06,L,False
2018,4,4,Give me the hotdog baby,109.06,2,UuHhhh myYyy gICEEE,97.56,W,False
2018,4,10,ALL DAY Johnnys,90.12,7,smirn office,88.58,W,False
2018,4,7,smirn office,88.58,10,ALL DAY Johnnys,90.12,L,False
2018,5,1,Ice In My Veins,97.8,8,Behind Blue Ice,74.8,W,False
2018,5,8,Behind Blue Ice,74.8,1,Ice In My Veins,97.8,L,False
2018,5,5,the iceman cometh,99.56,2,UuHhhh myYyy gICEEE,109.26,L,False
2018,5,2,UuHhhh myYyy gICEEE,109.26,5,the iceman cometh,99.56,W,False
2018,5,9,Antonio Cromarties Kids,73.42,10,ALL DAY Johnnys,119.34,L,False
2018,5,10,ALL DAY Johnnys,119.34,9,Antonio Cromarties Kids,73.42,W,False
2018,5,3,Jet Fuel Can't Evaporate Ice,114.1,4,Give me the hotdog baby,97.1,W,False
2018,5,4,Give me the hotdog baby,97.1,3,Jet Fuel Can't Evaporate Ice,114.1,L,False
2018,5,6,Travis Kelce And the Boys,78.34,7,smirn office,118.22,L,False
2018,5,7,smirn office,118.22,6,Travis Kelce And the Boys,78.34,W,False
2018,6,10,ALL DAY Johnnys,99.7,4,Give me the hotdog baby,98.74,W,False
2018,6,4,Give me the hotdog baby,98.74,10,ALL DAY Johnnys,99.7,L,False
2018,6,7,smirn office,106.26,3,Jet Fuel Can't Evaporate Ice,116.46,L,False
2018,6,3,Jet Fuel Can't Evaporate Ice,116.46,7,smirn office,106.26,W,False
2018,6,6,Travis Kelce And the Boys,104.02,5,the iceman cometh,113.88,L,False
2018,6,5,the iceman cometh,113.88,6,Travis Kelce And the Boys,104.02,W,False
2018,6,9,Antonio Cromarties Kids,136.7,1,Ice In My Veins,85.28,W,False
2018,6,1,Ice In My Veins,85.28,9,Antonio Cromarties Kids,136.7,L,False
2018,6,8,Behind Blue Ice,67.2,2,UuHhhh myYyy gICEEE,94.88,L,False
2018,6,2,UuHhhh myYyy gICEEE,94.88,8,Behind Blue Ice,67.2,W,False
2018,7,3,Jet Fuel Can't Evaporate Ice,97.48,10,ALL DAY Johnnys,114.18,L,False
2018,7,10,ALL DAY Johnnys,114.18,3,Jet Fuel Can't Evaporate Ice,97.48,W,False
2018,7,5,the iceman cometh,109.64,7,smirn office,78.78,W,False
2018,7,7,smirn office,78.78,5,the iceman cometh,109.64,L,False
2018,7,1,Ice In My Veins,70.72,6,Travis Kelce And the Boys,99.24,L,False
2018,7,6,Travis Kelce And the Boys,99.24,1,Ice In My Veins,70.72,W,False
2018,7,2,UuHhhh myYyy gICEEE,118.92,9,Antonio Cromarties Kids,101.0,W,False
2018,7,9,Antonio Cromarties Kids,101.0,2,UuHhhh myYyy gICEEE,118.92,L,False
2018,7,4,Give me the hotdog baby,96.66,8,Behind Blue Ice,113.06,L,False
2018,7,8,Behind Blue Ice,113.06,4,Give me the hotdog baby,96.66,W,False
2018,8,10,ALL DAY Johnnys,99.76,5,the iceman cometh,102.12,L,False
2018,8,5,the iceman cometh,102.12,10,ALL DAY Johnnys,99.76,W,False
2018,8,7,smirn office,74.1,1,Ice In My Veins,138.9,L,False
2018,8,1,Ice In My Veins,138.9,7,smirn office,74.1,W,False
2018,8,6,Travis Kelce And the Boys,97.06,2,UuHhhh myYyy gICEEE,90.12,W,False
2018,8,2,UuHhhh myYyy gICEEE,90.12,6,Travis Kelce And the Boys,97.06,L,False
2018,8,9,Antonio Cromarties Kids,68.34,4,Give me the hotdog baby,86.66,L,False
2018,8,4,Give me the hotdog baby,86.66,9,Antonio Cromarties Kids,68.34,W,False
2018,8,8,Behind Blue Ice,108.94,3,Jet Fuel Can't Evaporate Ice,152.8,L,False
2018,8,3,Jet Fuel Can't Evaporate Ice,152.8,8,Behind Blue Ice,108.94,W,False
2018,9,1,Ice In My Veins,121.32,10,ALL DAY Johnnys,114.46,W,False
2018,9,10,ALL DAY Johnnys,114.46,1,Ice In My Veins,121.32,L,False
2018,9,2,UuHhhh myYyy gICEEE,115.3,5,the iceman cometh,74.82,W,False
2018,9,5,the iceman cometh,74.82,2,UuHhhh myYyy gICEEE,115.3,L,False
2018,9,7,smirn office,80.24,8,Behind Blue Ice,119.1,L,False
2018,9,8,Behind Blue Ice,119.1,7,smirn office,80.24,W,False
2018,9,4,Give me the hotdog baby,68.18,3,Jet Fuel Can't Evaporate Ice,123.16,L,False
2018,9,3,Jet Fuel Can't Evaporate Ice,123.16,4,Give me the hotdog baby,68.18,W,False
2018,9,6,Travis Kelce And the Boys,86.54,9,Antonio Cromarties Kids,105.52,L,False
2018,9,9,Antonio Cromarties Kids,105.52,6,Travis Kelce And the Boys,86.54,W,False
2018,10,2,UuHhhh myYyy gICEEE,110.06,7,smirn office,93.9,W,False
2018,10,7,smirn office,93.9,2,UuHhhh myYyy gICEEE,110.06,L,False
2018,10,4,Give me the hotdog baby,98.24,1,Ice In My Veins,135.0,L,False
2018,10,1,Ice In My Veins,135.0,4,Give me the hotdog baby,98.24,W,False
2018,10,10,ALL DAY Johnnys,114.36,6,Travis Kelce And the Boys,79.66,W,False
2018,10,6,Travis Kelce And the Boys,79.66,10,ALL DAY Johnnys,114.36,L,False
2018,10,3,Jet Fuel Can't Evaporate Ice,99.66,5,the iceman cometh,142.82,L,False
2018,10,5,the iceman cometh,142.82,3,Jet Fuel Can't Evaporate Ice,99.66,W,False
2018,10,8,Behind Blue Ice,78.4,9,Antonio Cromarties Kids,119.54,L,False
2018,10,9,Antonio Cromarties Kids,119.54,8,Behind Blue Ice,78.4,W,False
2018,11,4,Give me the hotdog baby,139.58,6,Travis Kelce And the Boys,51.5,W,False
2018,11,6,Travis Kelce And the Boys,51.5,4,Give me the hotdog baby,139.58,L,False
2018,11,2,UuHhhh myYyy gICEEE,122.02,3,Jet Fuel Can't Evaporate Ice,100.48,W,False
2018,11,3,Jet Fuel Can't Evaporate Ice,100.48,2,UuHhhh myYyy gICEEE,122.02,L,False
2018,11,9,Antonio Cromarties Kids,117.82,7,smirn office,130.02,L,False
2018,11,7,smirn office,130.02,9,Antonio Cromarties Kids,117.82,W,False
2018,11,1,Ice In My Veins,73.22,5,the iceman cometh,144.5,L,False
2018,11,5,the iceman cometh,144.5,1,Ice In My Veins,73.22,W,False
2018,11,8,Behind Blue Ice,64.04,10,ALL DAY Johnnys,87.26,L,False
2018,11,10,ALL DAY Johnnys,87.26,8,Behind Blue Ice,64.04,W,False
2018,12,3,Jet Fuel Can't Evaporate Ice,109.82,9,Antonio Cromarties Kids,115.32,L,False
2018,12,9,Antonio Cromarties Kids,115.32,3,Jet Fuel Can't Evaporate Ice,109.82,W,False
2018,12,5,the iceman cometh,72.96,4,Give me the hotdog baby,103.52,L,False
2018,12,4,Give me the hotdog baby,103.52,5,the iceman cometh,72.96,W,False
2018,12,6,Travis Kelce And the Boys,99.88,8,Behind Blue Ice,68.68,W,False
2018,12,8,Behind Blue Ice,68.68,6,Travis Kelce And the Boys,99.88,L,False
2018,12,1,Ice In My Veins,119.5,2,UuHhhh myYyy gICEEE,111.44,W,False
2018,12,2,UuHhhh myYyy gICEEE,111.44,1,Ice In My Veins,119.5,L,False
2018,12,7,smirn office,119.26,10,ALL DAY Johnnys,98.12,W,False
2018,12,10,ALL DAY Johnnys,98.12,7,smirn office,119.26,L,False
2018,13,5,the iceman cometh,99.8,1,Ice In My Veins,69.56,W,True
2018,13,1,Ice In My Veins,69.56,5,the iceman cometh,99.8,L,True
2018,13,10,ALL DAY Johnnys,94.64,2,UuHhhh myYyy gICEEE,89.96,W,True
2018,13,2,UuHhhh myYyy gICEEE,89.96,10,ALL DAY Johnnys,94.64,L,True
2018,13,7,smirn office,134.92,3,Jet Fuel Can't Evaporate Ice,91.52,W,True
2018,13,3,Jet Fuel Can't Evaporate Ice,91.52,7,smirn office,134.92,L,True
2018,13,9,Antonio Cromarties Kids,102.28,4,Give me the hotdog baby,103.72,L,True
2018,13,4,Give me the hotdog baby,103.72,9,Antonio Cromarties Kids,102.28,W,True
2018,13,8,Behind Blue Ice,64.54,6,Travis Kelce And the Boys,60.14,W,True
2018,13,6,Travis Kelce And the Boys,60.14,8,Behind Blue Ice,64.54,L,True
2018,14,5,the iceman cometh,82.7,1,Ice In My Veins,85.2,L,True
2018,14,1,Ice In My Veins,85.2,5,the iceman cometh,82.7,W,True
2018,14,10,ALL DAY Johnnys,84.02,2,UuHhhh myYyy gICEEE,86.68,L,True
2018,14,2,UuHhhh myYyy gICEEE,86.68,10,ALL DAY Johnnys,84.02,W,True
2018,14,7,smirn office,91.04,3,Jet Fuel Can't Evaporate Ice,115.84,L,True
2018,14,3,Jet Fuel Can't Evaporate Ice,115.84,7,smirn office,91.04,W,True
2018,14,9,Antonio Cromarties Kids,101.5,4,Give me the hotdog baby,84.76,W,True
2018,14,4,Give me the hotdog baby,84.76,9,Antonio Cromarties Kids,101.5,L,True
2018,14,8,Behind Blue Ice,107.18,6,Travis Kelce And the Boys,79.22,W,True
2018,14,6,Travis Kelce And the Boys,79.22,8,Behind Blue Ice,107.18,L,True
2018,15,5,the iceman cometh,84.88,10,ALL DAY Johnnys,70.86,W,True
2018,15,10,ALL DAY Johnnys,70.86,5,the iceman cometh,84.88,L,True
2018,15,2,UuHhhh myYyy gICEEE,94.82,1,Ice In My Veins,127.56,L,True
2018,15,1,Ice In My Veins,127.56,2,UuHhhh myYyy gICEEE,94.82,W,True
2018,15,7,smirn office,73.42,9,Antonio Cromarties Kids,72.66,W,True
2018,15,9,Antonio Cromarties Kids,72.66,7,smirn office,73.42,L,True
2018,15,3,Jet Fuel Can't Evaporate Ice,95.86,8,Behind Blue Ice,73.14,W,True
2018,15,8,Behind Blue Ice,73.14,3,Jet Fuel Can't Evaporate Ice,95.86,L,True
2018,15,4,Give me the hotdog baby,65.48,6,Travis Kelce And the Boys,70.68,L,True
2018,15,6,Travis Kelce And the Boys,70.68,4,Give me the hotdog baby,65.48,W,True
2018,16,5,the iceman cometh,130.64,10,ALL DAY Johnnys,112.24,W,True
2018,16,10,ALL DAY Johnnys,112.24,5,the iceman cometh,130.64,L,True
2018,16,2,UuHhhh myYyy gICEEE,104.22,1,Ice In My Veins,127.46,L,True
2018,16,1,Ice In My Veins,127.46,2,UuHhhh myYyy gICEEE,104.22,W,True
2018,16,7,smirn office,107.04,9,Antonio Cromarties Kids,99.84,W,True
2018,16,9,Antonio Cromarties Kids,99.84,7,smirn office,107.04,L,True
2018,16,3,Jet Fuel Can't Evaporate Ice,97.8,8,Behind Blue Ice,70.28,W,True
2018,16,8,Behind Blue Ice,70.28,3,Jet Fuel Can't Evaporate Ice,97.8,L,True
2018,16,4,Give me the hotdog baby,85.48,6,Travis Kelce And the Boys,97.74,L,True
2018,16,6,Travis Kelce And the Boys,97.74,4,Give me the hotdog baby,85.48,W,True
2019,1,2,Claw and Order Spec Seltz Unit,91.92,10,ALL DAY Johnnys,104.32,L,False
2019,1,10,ALL DAY Johnnys,104.32,2,Claw and Order Spec Seltz Unit,91.92,W,False
2019,1,1,Luck of  The Claw,98.96,4,Give me the hotdog baby,84.7,W,False
2019,1,4,Give me the hotdog baby,84.7,1,Luck of  The Claw,98.96,L,False
2019,1,8,Morty! I'm White Claw Rick,126.44,7,Black Claws matter,106.88,W,False
2019,1,7,Black Claws matter,106.88,8,Morty! I'm White Claw Rick,126.44,L,False
2019,1,5,No One is Above The Claw,83.94,3,Jet Fuel Can't Melt White Claw,117.56,L,False
2019,1,3,Jet Fuel Can't Melt White Claw,117.56,5,No One is Above The Claw,83.94,W,False
2019,1,9,Mr. Krab's Klaws,123.66,6,Monday Night CLAW,122.02,W,False
2019,1,6,Monday Night CLAW,122.02,9,Mr. Krab's Klaws,123.66,L,False
2019,2,4,Give me the hotdog baby,85.36,7,Black Claws matter,68.72,W,False
2019,2,7,Black Claws matter,68.72,4,Give me the hotdog baby,85.36,L,False
2019,2,3,Jet Fuel Can't Melt White Claw,91.98,2,Claw and Order Spec Seltz Unit,74.84,W,False
2019,2,2,Claw and Order Spec Seltz Unit,74.84,3,Jet Fuel Can't Melt White Claw,91.98,L,False
2019,2,6,Monday Night CLAW,73.66,10,ALL DAY Johnnys,132.02,L,False
2019,2,10,ALL DAY Johnnys,132.02,6,Monday Night CLAW,73.66,W,False
2019,2,5,No One is Above The Claw,92.76,1,Luck of  The Claw,102.6,L,False
2019,2,1,Luck of  The Claw,102.6,5,No One is Above The Claw,92.76,W,False
2019,2,9,Mr. Krab's Klaws,98.4,8,Morty! I'm White Claw Rick,99.8,L,False
2019,2,8,Morty! I'm White Claw Rick,99.8,9,Mr. Krab's Klaws,98.4,W,False
2019,3,3,Jet Fuel Can't Melt White Claw,80.48,6,Monday Night CLAW,145.24,L,False
2019,3,6,Monday Night CLAW,145.24,3,Jet Fuel Can't Melt White Claw,80.48,W,False
2019,3,4,Give me the hotdog baby,110.54,5,No One is Above The Claw,95.54,W,False
2019,3,5,No One is Above The Claw,95.54,4,Give me the hotdog baby,110.54,L,False
2019,3,7,Black Claws matter,82.02,9,Mr. Krab's Klaws,122.66,L,False
2019,3,9,Mr. Krab's Klaws,122.66,7,Black Claws matter,82.02,W,False
2019,3,2,Claw and Order Spec Seltz Unit,131.02,1,Luck of  The Claw,95.6,W,False
2019,3,1,Luck of  The Claw,95.6,2,Claw and Order Spec Seltz Unit,131.02,L,False
2019,3,10,ALL DAY Johnnys,97.06,8,Morty! I'm White Claw Rick,118.34,L,False
2019,3,8,Morty! I'm White Claw Rick,118.34,10,ALL DAY Johnnys,97.06,W,False
2019,4,5,No One is Above The Claw,78.0,9,Mr. Krab's Klaws,99.3,L,False
2019,4,9,Mr. Krab's Klaws,99.3,5,No One is Above The Claw,78.0,W,False
2019,4,1,Luck of  The Claw,99.8,3,Jet Fuel Can't Melt White Claw,144.18,L,False
2019,4,3,Jet Fuel Can't Melt White Claw,144.18,1,Luck of  The Claw,99.8,W,False
2019,4,8,Morty! I'm White Claw Rick,92.6,6,Monday Night CLAW,78.3,W,False
2019,4,6,Monday Night CLAW,78.3,8,Morty! I'm White Claw Rick,92.6,L,False
2019,4,2,Claw and Order Spec Seltz Unit,95.6,4,Give me the hotdog baby,74.22,W,False
2019,4,4,Give me the hotdog baby,74.22,2,Claw and Order Spec Seltz Unit,95.6,L,False
2019,4,10,ALL DAY Johnnys,91.2,7,Black Claws matter,93.88,L,False
2019,4,7,Black Claws matter,93.88,10,ALL DAY Johnnys,91.2,W,False
2019,5,1,Luck of  The Claw,79.26,8,Morty! I'm White Claw Rick,130.32,L,False
2019,5,8,Morty! I'm White Claw Rick,130.32,1,Luck of  The Claw,79.26,W,False
2019,5,5,No One is Above The Claw,104.32,2,Claw and Order Spec Seltz Unit,73.48,W,False
2019,5,2,Claw and Order Spec Seltz Unit,73.48,5,No One is Above The Claw,104.32,L,False
2019,5,9,Mr. Krab's Klaws,130.6,10,ALL DAY Johnnys,142.04,L,False
2019,5,10,ALL DAY Johnnys,142.04,9,Mr. Krab's Klaws,130.6,W,False
2019,5,3,Jet Fuel Can't Melt White Claw,90.54,4,Give me the hotdog baby,109.42,L,False
2019,5,4,Give me the hotdog baby,109.42,3,Jet Fuel Can't Melt White Claw,90.54,W,False
2019,5,6,Monday Night CLAW,123.94,7,Black Claws matter,86.64,W,False
2019,5,7,Black Claws matter,86.64,6,Monday Night CLAW,123.94,L,False
2019,6,10,ALL DAY Johnnys,74.12,4,Give me the hotdog baby,91.62,L,False
2019,6,4,Give me the hotdog baby,91.62,10,ALL DAY Johnnys,74.12,W,False
2019,6,7,Black Claws matter,92.22,3,Jet Fuel Can't Melt White Claw,105.84,L,False
2019,6,3,Jet Fuel Can't Melt White Claw,105.84,7,Black Claws matter,92.22,W,False
2019,6,6,Monday Night CLAW,111.6,5,No One is Above The Claw,99.16,W,False
2019,6,5,No One is Above The Claw,99.16,6,Monday Night CLAW,111.6,L,False
2019,6,9,Mr. Krab's Klaws,98.34,1,Luck of  The Claw,96.2,W,False
2019,6,1,Luck of  The Claw,96.2,9,Mr. Krab's Klaws,98.34,L,False
2019,6,8,Morty! I'm White Claw Rick,94.6,2,Claw and Order Spec Seltz Unit,90.2,W,False
2019,6,2,Claw and Order Spec Seltz Unit,90.2,8,Morty! I'm White Claw Rick,94.6,L,False
2019,7,3,Jet Fuel Can't Melt White Claw,86.02,10,ALL DAY Johnnys,91.24,L,False
2019,7,10,ALL DAY Johnnys,91.24,3,Jet Fuel Can't Melt White Claw,86.02,W,False
2019,7,5,No One is Above The Claw,50.36,7,Black Claws matter,105.72,L,False
2019,7,7,Black Claws matter,105.72,5,No One is Above The Claw,50.36,W,False
2019,7,1,Luck of  The Claw,116.02,6,Monday Night CLAW,62.12,W,False
2019,7,6,Monday Night CLAW,62.12,1,Luck of  The Claw,116.02,L,False
2019,7,2,Claw and Order Spec Seltz Unit,105.56,9,Mr. Krab's Klaws,91.16,W,False
2019,7,9,Mr. Krab's Klaws,91.16,2,Claw and Order Spec Seltz Unit,105.56,L,False
2019,7,4,Give me the hotdog baby,82.86,8,Morty! I'm White Claw Rick,59.84,W,False
2019,7,8,Morty! I'm White Claw Rick,59.84,4,Give me the hotdog baby,82.86,L,False
2019,8,10,ALL DAY Johnnys,90.18,5,No One is Above The Claw,87.4,W,False
2019,8,5,No One is Above The Claw,87.4,10,ALL DAY Johnnys,90.18,L,False
2019,8,7,Black Claws matter,97.58,1,Luck of  The Claw,114.5,L,False
2019,8,1,Luck of  The Claw,114.5,7,Black Claws matter,97.58,W,False
2019,8,6,Monday Night CLAW,96.36,2,Claw and Order Spec Seltz Unit,124.18,L,False
2019,8,2,Claw and Order Spec Seltz Unit,124.18,6,Monday Night CLAW,96.36,W,False
2019,8,9,Mr. Krab's Klaws,102.5,4,Give me the hotdog baby,100.6,W,False
2019,8,4,Give me the hotdog baby,100.6,9,Mr. Krab's Klaws,102.5,L,False
2019,8,8,Morty! I'm White Claw Rick,113.18,3,Jet Fuel Can't Melt White Claw,97.6,W,False
2019,8,3,Jet Fuel Can't Melt White Claw,97.6,8,Morty! I'm White Claw Rick,113.18,L,False
2019,9,1,Luck of  The Claw,64.9,10,ALL DAY Johnnys,107.9,L,False
2019,9,10,ALL DAY Johnnys,107.9,1,Luck of  The Claw,64.9,W,False
2019,9,2,Claw and Order Spec Seltz Unit,98.9,5,No One is Above The Claw,72.34,W,False
2019,9,5,No One is Above The Claw,72.34,2,Claw and Order Spec Seltz Unit,98.9,L,False
2019,9,7,Black Claws matter,119.74,8,Morty! I'm White Claw Rick,136.82,L,False
2019,9,8,Morty! I'm White Claw Rick,136.82,7,Black Claws matter,119.74,W,False
2019,9,4,Give me the hotdog baby,100.48,3,Jet Fuel Can't Melt White Claw,107.02,L,False
2019,9,3,Jet Fuel Can't Melt White Claw,107.02,4,Give me the hotdog baby,100.48,W,False
2019,9,6,Monday Night CLAW,101.44,9,Mr. Krab's Klaws,119.4,L,False
2019,9,9,Mr. Krab's Klaws,119.4,6,Monday Night CLAW,101.44,W,False
2019,10,2,Claw and Order Spec Seltz Unit,86.76,7,Black Claws matter,82.98,W,False
2019,10,7,Black Claws matter,82.98,2,Claw and Order Spec Seltz Unit,86.76,L,False
2019,10,4,Give me the hotdog baby,121.58,1,Luck of  The Claw,121.28,W,False
2019,10,1,Luck of  The Claw,121.28,4,Give me the hotdog baby,121.58,L,False
2019,10,10,ALL DAY Johnnys,95.34,6,Monday Night CLAW,75.92,W,False
2019,10,6,Monday Night CLAW,75.92,10,ALL DAY Johnnys,95.34,L,False
2019,10,3,Jet Fuel Can't Melt White Claw,142.72,5,No One is Above The Claw,61.12,W,False
2019,10,5,No One is Above The Claw,61.12,3,Jet Fuel Can't Melt White Claw,142.72,L,False
2019,10,8,Morty! I'm White Claw Rick,97.88,9,Mr. Krab's Klaws,82.62,W,False
2019,10,9,Mr. Krab's Klaws,82.62,8,Morty! I'm White Claw Rick,97.88,L,False
2019,11,4,Give me the hotdog baby,77.76,6,Monday Night CLAW,69.66,W,False
2019,11,6,Monday Night CLAW,69.66,4,Give me the hotdog baby,77.76,L,False
2019,11,2,Claw and Order Spec Seltz Unit,114.98,3,Jet Fuel Can't Melt White Claw,106.98,W,False
2019,11,3,Jet Fuel Can't Melt White Claw,106.98,2,Claw and Order Spec Seltz Unit,114.98,L,False
2019,11,9,Mr. Krab's Klaws,113.04,7,Black Claws matter,118.44,L,False
2019,11,7,Black Claws matter,118.44,9,Mr. Krab's Klaws,113.04,W,False
2019,11,1,Luck of  The Claw,90.02,5,No One is Above The Claw,57.54,W,False
2019,11,5,No One is Above The Claw,57.54,1,Luck of  The Claw,90.02,L,False
2019,11,8,Morty! I'm White Claw Rick,57.52,10,ALL DAY Johnnys,85.98,L,False
2019,11,10,ALL DAY Johnnys,85.98,8,Morty! I'm White Claw Rick,57.52,W,False
2019,12,3,Jet Fuel Can't Melt White Claw,138.26,9,Mr. Krab's Klaws,91.44,W,False
2019,12,9,Mr. Krab's Klaws,91.44,3,Jet Fuel Can't Melt White Claw,138.26,L,False
2019,12,5,No One is Above The Claw,65.66,4,Give me the hotdog baby,105.28,L,False
2019,12,4,Give me the hotdog baby,105.28,5,No One is Above The Claw,65.66,W,False
2019,12,6,Monday Night CLAW,89.42,8,Morty! I'm White Claw Rick,90.6,L,False
2019,12,8,Morty! I'm White Claw Rick,90.6,6,Monday Night CLAW,89.42,W,False
2019,12,1,Luck of  The Claw,118.34,2,Claw and Order Spec Seltz Unit,65.04,W,False
2019,12,2,Claw and Order Spec Seltz Unit,65.04,1,Luck of  The Claw,118.34,L,False
2019,12,7,Black Claws matter,78.7,10,ALL DAY Johnnys,86.7,L,False
2019,12,10,ALL DAY Johnnys,86.7,7,Black Claws matter,78.7,W,False
2019,13,8,Morty! I'm White Claw Rick,87.3,3,Jet Fuel Can't Melt White Claw,104.9,L,True
